"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"31","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","4","4","Avoid unused imports such as 'java.util.List'","Type Resolution Rules","UnusedImports"
"32","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","4","4","Avoid unused imports such as 'java.util.List'","Type Resolution Rules","UnusedImports"
"33","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","4","6","Avoid unused imports such as 'org.apache.ibatis.annotations.Insert'","Type Resolution Rules","UnusedImports"
"34","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","4","6","Avoid unused imports such as 'org.apache.ibatis.annotations.Insert'","Type Resolution Rules","UnusedImports"
"35","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","4","9","Avoid unused imports such as 'org.apache.ibatis.annotations.SelectProvider'","Type Resolution Rules","UnusedImports"
"36","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","4","9","Avoid unused imports such as 'org.apache.ibatis.annotations.SelectProvider'","Type Resolution Rules","UnusedImports"
"37","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","3","24","Avoid excessively long variable names like pollQuestionResponseId","Naming Rules","LongVariable"
"38","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","3","28","Avoid excessively long variable names like pollQuestionResponse","Naming Rules","LongVariable"
"39","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","3","28","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"40","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","3","31","Avoid excessively long variable names like answeringMemberRoleId","Naming Rules","LongVariable"
"41","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","3","31","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"42","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","3","34","Avoid excessively long variable names like answeringMemberRoleId","Naming Rules","LongVariable"
"43","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","3","34","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"44","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollQuestionResponseMapper.java","3","36","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"45","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollSqlProvider.java","4","6","Avoid unused imports such as 'org.apache.ibatis.jdbc.SqlBuilder'","Type Resolution Rules","UnusedImports"
"46","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollSqlProvider.java","3","19","Parameter 'pollResponse' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"47","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollSqlProvider.java","3","21","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"48","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollSqlProvider.java","3","25","Local variable 'answers' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"49","com.ziksana.persistence.polls","src/main/java/com/ziksana/persistence/polls/PollSqlProvider.java","3","33","Local variable 'setString' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"50","com.ziksana.service.polls","src/main/java/com/ziksana/service/polls/PollService.java","3","25","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"51","com.ziksana.service.polls","src/main/java/com/ziksana/service/polls/PollService.java","3","28","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"52","com.ziksana.service.polls","src/main/java/com/ziksana/service/polls/PollService.java","3","30","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"53","com.ziksana.service.polls","src/main/java/com/ziksana/service/polls/PollService.java","3","32","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"54","com.ziksana.service.polls","src/main/java/com/ziksana/service/polls/PollService.java","3","34","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"55","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","4","18","Avoid unused imports such as 'com.ziksana.exception.polls.PollException'","Type Resolution Rules","UnusedImports"
"56","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","4","18","Avoid unused imports such as 'com.ziksana.exception.polls.PollException'","Type Resolution Rules","UnusedImports"
"57","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","4","19","Avoid unused imports such as 'com.ziksana.domain.member.Member'","Type Resolution Rules","UnusedImports"
"58","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","4","19","Avoid unused imports such as 'com.ziksana.domain.member.Member'","Type Resolution Rules","UnusedImports"
"59","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","4","20","Avoid unused imports such as 'com.ziksana.domain.member.MemberPersona'","Type Resolution Rules","UnusedImports"
"60","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","4","20","Avoid unused imports such as 'com.ziksana.domain.member.MemberPersona'","Type Resolution Rules","UnusedImports"
"61","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","4","28","Avoid unused imports such as 'com.ziksana.persistence.polls.PollMapper'","Type Resolution Rules","UnusedImports"
"62","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","4","28","Avoid unused imports such as 'com.ziksana.persistence.polls.PollMapper'","Type Resolution Rules","UnusedImports"
"63","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","43","Avoid unused private fields such as 'logger'.","Unused Code Rules","UnusedPrivateField"
"64","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","2","43","The Logger variable declaration does not contain the static and final modifiers","Java Logging Rules","LoggerIsNotStaticFinal"
"65","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","46","Avoid excessively long variable names like pollQuestionMapper","Naming Rules","LongVariable"
"66","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","46","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"67","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","48","Avoid excessively long variable names like pollQuestionResponseMapper","Naming Rules","LongVariable"
"68","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","48","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"69","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","54","Avoid excessively long variable names like pollQuestionsNResults","Naming Rules","LongVariable"
"70","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","54","Local variable 'pollQuestionsNResults' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"71","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","83","Local variable 'pollQuestions' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"72","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","88","Avoid excessively long variable names like pollQuestionResult","Naming Rules","LongVariable"
"73","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","88","Avoid instantiating new objects inside loops","Optimization Rules","AvoidInstantiatingObjectsInLoops"
"74","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","88","Local variable 'pollQuestionResult' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"75","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","93","Avoid instantiating new objects inside loops","Optimization Rules","AvoidInstantiatingObjectsInLoops"
"76","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","93","Local variable 'pollQuestion' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"77","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","2","94","System.out.print is used","Java Logging Rules","SystemPrintln"
"78","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","2","98","System.out.print is used","Java Logging Rules","SystemPrintln"
"79","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","101","Avoid instantiating new objects inside loops","Optimization Rules","AvoidInstantiatingObjectsInLoops"
"80","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","101","Local variable 'options' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"81","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","2","103","System.out.print is used","Java Logging Rules","SystemPrintln"
"82","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","126","Avoid excessively long variable names like pollQuestionResponse","Naming Rules","LongVariable"
"83","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","126","Parameter 'pollQuestionResponse' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"84","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","146","Parameter 'pollQuestion' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"85","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","2","158","System.out.print is used","Java Logging Rules","SystemPrintln"
"86","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","2","162","System.out.print is used","Java Logging Rules","SystemPrintln"
"87","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","174","Avoid variables with short names like pr","Naming Rules","ShortVariable"
"88","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","185","Parameter 'options' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"89","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","186","Parameter 'pollQuestionEntity' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"90","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","194","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"91","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","197","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"92","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","200","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"93","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","203","Avoid using if statements without curly braces","Braces Rules","IfStmtsMustUseBraces"
"94","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","208","Parameter 'index' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"95","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","250","When instantiating a SimpleDateFormat object, specify a Locale","Design Rules","SimpleDateFormatNeedsLocale"
"96","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","5","252","Found 'DD'-anomaly for variable 'formatStartDate' (lines '252'-'254').","Controversial Rules","DataflowAnomalyAnalysis"
"97","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","257","Avoid printStackTrace(); use a logger call instead.","Java Logging Rules","AvoidPrintStackTrace"
"98","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","5","259","Found 'DD'-anomaly for variable 'formatDate' (lines '259'-'261').","Controversial Rules","DataflowAnomalyAnalysis"
"99","com.ziksana.service.polls.impl","src/main/java/com/ziksana/service/polls/impl/PollServiceImpl.java","3","264","Avoid printStackTrace(); use a logger call instead.","Java Logging Rules","AvoidPrintStackTrace"
"100","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","7","Avoid unused imports such as 'org.junit.Assert'","Type Resolution Rules","UnusedImports"
"101","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","10","Avoid unused imports such as 'java.util.Calendar'","Type Resolution Rules","UnusedImports"
"102","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","10","Avoid unused imports such as 'java.util.Calendar'","Type Resolution Rules","UnusedImports"
"103","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","11","Avoid unused imports such as 'java.util.GregorianCalendar'","Type Resolution Rules","UnusedImports"
"104","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","11","Avoid unused imports such as 'java.util.GregorianCalendar'","Type Resolution Rules","UnusedImports"
"105","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","24","Avoid unused imports such as 'com.ziksana.domain.member.MemberPersona'","Type Resolution Rules","UnusedImports"
"106","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","24","Avoid unused imports such as 'com.ziksana.domain.member.MemberPersona'","Type Resolution Rules","UnusedImports"
"107","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","25","Avoid unused imports such as 'com.ziksana.domain.member.MemberRoleType'","Type Resolution Rules","UnusedImports"
"108","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","25","Avoid unused imports such as 'com.ziksana.domain.member.MemberRoleType'","Type Resolution Rules","UnusedImports"
"109","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","4","33","Avoid unused imports such as 'com.ziksana.persistence.polls.PollQuestionMapper'","Type Resolution Rules","UnusedImports"
"110","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","47","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"111","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","54","Local variable 'memberId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"112","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","55","Local variable 'memberPersonaId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"113","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","57","Local variable 'token' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"114","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","72","JUnit tests should include assert() or fail()","JUnit Rules","JUnitTestsShouldIncludeAssert"
"115","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","73","Avoid unused local variables such as 'questionText'.","Unused Code Rules","UnusedLocalVariable"
"116","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","5","73","Found 'DU'-anomaly for variable 'questionText' (lines '73'-'86').","Controversial Rules","DataflowAnomalyAnalysis"
"117","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","73","Local variable 'questionText' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"118","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","75","Avoid excessively long variable names like pollQuestionNResults","Naming Rules","LongVariable"
"119","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","75","Local variable 'pollQuestionNResults' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"120","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","2","80","System.out.print is used","Java Logging Rules","SystemPrintln"
"121","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","90","JUnit tests should include assert() or fail()","JUnit Rules","JUnitTestsShouldIncludeAssert"
"122","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","107","JUnit tests should include assert() or fail()","JUnit Rules","JUnitTestsShouldIncludeAssert"
"123","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","2","112","System.out.print is used","Java Logging Rules","SystemPrintln"
"124","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","2","113","System.out.print is used","Java Logging Rules","SystemPrintln"
"125","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","2","114","System.out.print is used","Java Logging Rules","SystemPrintln"
"126","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","120","JUnit tests should include assert() or fail()","JUnit Rules","JUnitTestsShouldIncludeAssert"
"127","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","3","133","JUnit tests should include assert() or fail()","JUnit Rules","JUnitTestsShouldIncludeAssert"
"128","com.ziksana.service.polls.impl","src/test/java/com/ziksana/service/polls/impl/PollServiceImplTest.java","2","139","System.out.print is used","Java Logging Rules","SystemPrintln"
