"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"44","com.ziksana.service.recommendations.impl","src/main/java/com/ziksana/service/recommendations/impl/RecommendationsServiceImpl.java","5","137","Found 'DD'-anomaly for variable 'recomendationList' (lines '137'-'142').","Controversial Rules","DataflowAnomalyAnalysis"
"45","com.ziksana.service.recommendations.impl","src/main/java/com/ziksana/service/recommendations/impl/RecommendationsServiceImpl.java","5","154","Found 'DD'-anomaly for variable 'recomendationList' (lines '154'-'159').","Controversial Rules","DataflowAnomalyAnalysis"
"46","com.ziksana.service.recommendations.impl","src/main/java/com/ziksana/service/recommendations/impl/RecommendationsServiceImpl.java","3","157","Local variable 'memberRoleId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"47","com.ziksana.service.recommendations.impl","src/main/java/com/ziksana/service/recommendations/impl/RecommendationsServiceImpl.java","5","170","Found 'DD'-anomaly for variable 'recomendationList' (lines '170'-'176').","Controversial Rules","DataflowAnomalyAnalysis"
"48","com.ziksana.service.recommendations.impl","src/main/java/com/ziksana/service/recommendations/impl/RecommendationsServiceImpl.java","3","174","Local variable 'memberRoleId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"49","com.ziksana.service.recommendations.impl","src/main/java/com/ziksana/service/recommendations/impl/RecommendationsServiceImpl.java","3","192","Local variable 'offset' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"50","com.ziksana.service.recommendations.impl","src/main/java/com/ziksana/service/recommendations/impl/RecommendationsServiceImpl.java","3","193","Local variable 'limit' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"51","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","4","5","Avoid unused imports such as 'org.junit.Assert.assertNotSame'","Type Resolution Rules","UnusedImports"
"52","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","4","5","Avoid unused imports such as 'org.junit.Assert.assertNotSame'","Type Resolution Rules","UnusedImports"
"53","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","4","6","Avoid unused imports such as 'org.junit.Assert.assertNull'","Type Resolution Rules","UnusedImports"
"54","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","4","6","Avoid unused imports such as 'org.junit.Assert.assertNull'","Type Resolution Rules","UnusedImports"
"55","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","1","36","Variables that are final and static should be in all caps.","Naming Rules","VariableNamingConventions"
"56","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","38","Use explicit scoping instead of the default package private level","Controversial Rules","DefaultPackage"
"57","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","39","Avoid excessively long variable names like recommendationService","Naming Rules","LongVariable"
"58","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","39","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"59","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","42","Document empty method","Design Rules","UncommentedEmptyMethod"
"60","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","47","Document empty method","Design Rules","UncommentedEmptyMethod"
"61","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","56","Local variable 'recomend' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"62","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","68","JUnit assertions should include a message","JUnit Rules","JUnitAssertionsShouldIncludeMessage"
"63","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","78","JUnit 4 tests that execute tests should use the @Test annotation","Migration Rules","JUnit4TestShouldUseTestAnnotation"
"64","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","80","Avoid excessively long variable names like recommendationList","Naming Rules","LongVariable"
"65","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","5","80","Found 'DD'-anomaly for variable 'recommendationList' (lines '80'-'82').","Controversial Rules","DataflowAnomalyAnalysis"
"66","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","98","JUnit 4 tests that execute tests should use the @Test annotation","Migration Rules","JUnit4TestShouldUseTestAnnotation"
"67","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","100","Avoid excessively long variable names like recommendationList","Naming Rules","LongVariable"
"68","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","5","100","Found 'DD'-anomaly for variable 'recommendationList' (lines '100'-'102').","Controversial Rules","DataflowAnomalyAnalysis"
"69","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","103","JUnit assertions should include a message","JUnit Rules","JUnitAssertionsShouldIncludeMessage"
"70","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","117","JUnit 4 tests that execute tests should use the @Test annotation","Migration Rules","JUnit4TestShouldUseTestAnnotation"
"71","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","119","Avoid excessively long variable names like recommendationList","Naming Rules","LongVariable"
"72","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","5","119","Found 'DD'-anomaly for variable 'recommendationList' (lines '119'-'124').","Controversial Rules","DataflowAnomalyAnalysis"
"73","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","121","Local variable 'currentStatus' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"74","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","141","JUnit 4 tests that execute tests should use the @Test annotation","Migration Rules","JUnit4TestShouldUseTestAnnotation"
"75","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","143","Avoid unused local variables such as 'actual'.","Unused Code Rules","UnusedLocalVariable"
"76","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","5","143","Found 'DU'-anomaly for variable 'actual' (lines '143'-'153').","Controversial Rules","DataflowAnomalyAnalysis"
"77","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","143","Local variable 'actual' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"78","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","146","Avoid unused local variables such as 'expected'.","Unused Code Rules","UnusedLocalVariable"
"79","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","5","146","Found 'DU'-anomaly for variable 'expected' (lines '146'-'153').","Controversial Rules","DataflowAnomalyAnalysis"
"80","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","146","Local variable 'expected' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"81","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","163","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"82","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","163","JUnit tests should include assert() or fail()","JUnit Rules","JUnitTestsShouldIncludeAssert"
"83","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","174","JUnit 4 tests that execute tests should use the @Test annotation","Migration Rules","JUnit4TestShouldUseTestAnnotation"
"84","com.ziksana.test","src/test/java/com/ziksana/test/RecommendationTest.java","3","175","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
