"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"17","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","60","Avoid unused local variables such as 'parsedCourseId'.","Unused Code Rules","UnusedLocalVariable"
"18","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","60","Found 'DU'-anomaly for variable 'parsedCourseId' (lines '60'-'85').","Controversial Rules","DataflowAnomalyAnalysis"
"19","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","60","Local variable 'parsedCourseId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"20","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","61","Found 'DD'-anomaly for variable 'notes' (lines '61'-'77').","Controversial Rules","DataflowAnomalyAnalysis"
"21","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","64","Avoid unused local variables such as 'node'.","Unused Code Rules","UnusedLocalVariable"
"22","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","64","Found 'DU'-anomaly for variable 'node' (lines '64'-'85').","Controversial Rules","DataflowAnomalyAnalysis"
"23","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","64","Local variable 'node' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"24","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","65","Local variable 'parsedNodeType' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"25","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","67","Position literals first in String comparisons","Design Rules","PositionLiteralsFirstInComparisons"
"26","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","67","The String literal 'LCONTENT' appears 5 times in this file; the first occurrence is on line 67","String and StringBuffer Rules","AvoidDuplicateLiterals"
"27","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","71","Position literals first in String comparisons","Design Rules","PositionLiteralsFirstInComparisons"
"28","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","71","The String literal 'LCOMPONENT' appears 5 times in this file; the first occurrence is on line 71","String and StringBuffer Rules","AvoidDuplicateLiterals"
"29","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","74","Avoid empty if statements","Basic Rules","EmptyIfStmt"
"30","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","74","Position literals first in String comparisons","Design Rules","PositionLiteralsFirstInComparisons"
"31","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","74","The String literal 'COURSE' appears 5 times in this file; the first occurrence is on line 74","String and StringBuffer Rules","AvoidDuplicateLiterals"
"32","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","90","Parameter 'courseId' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"33","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","91","Parameter 'nodeId' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"34","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","93","Found 'DD'-anomaly for variable 'parsedContentId' (lines '93'-'103').","Controversial Rules","DataflowAnomalyAnalysis"
"35","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","94","Found 'DD'-anomaly for variable 'parsedComponentId' (lines '94'-'104').","Controversial Rules","DataflowAnomalyAnalysis"
"36","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","94","Found 'DD'-anomaly for variable 'parsedComponentId' (lines '94'-'107').","Controversial Rules","DataflowAnomalyAnalysis"
"37","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","95","Avoid unused local variables such as 'parsedCourseId'.","Unused Code Rules","UnusedLocalVariable"
"38","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","95","Found 'DU'-anomaly for variable 'parsedCourseId' (lines '95'-'120').","Controversial Rules","DataflowAnomalyAnalysis"
"39","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","95","Local variable 'parsedCourseId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"40","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","96","Found 'DD'-anomaly for variable 'notes' (lines '96'-'112').","Controversial Rules","DataflowAnomalyAnalysis"
"41","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","99","Avoid unused local variables such as 'node'.","Unused Code Rules","UnusedLocalVariable"
"42","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","99","Found 'DU'-anomaly for variable 'node' (lines '99'-'120').","Controversial Rules","DataflowAnomalyAnalysis"
"43","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","99","Local variable 'node' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"44","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","102","Position literals first in String comparisons","Design Rules","PositionLiteralsFirstInComparisons"
"45","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","106","Position literals first in String comparisons","Design Rules","PositionLiteralsFirstInComparisons"
"46","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","109","Avoid empty if statements","Basic Rules","EmptyIfStmt"
"47","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","125","Parameter 'courseId' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"48","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","130","Found 'DD'-anomaly for variable 'educatorNotes' (lines '130'-'142').","Controversial Rules","DataflowAnomalyAnalysis"
"49","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","134","Avoid excessively long variable names like parsedParentNodeId","Naming Rules","LongVariable"
"50","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","160","Found 'DD'-anomaly for variable 'educatorNotes' (lines '160'-'171').","Controversial Rules","DataflowAnomalyAnalysis"
"51","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","164","Avoid excessively long variable names like parsedParentNodeId","Naming Rules","LongVariable"
"52","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","188","Found 'DD'-anomaly for variable 'references' (lines '188'-'199').","Controversial Rules","DataflowAnomalyAnalysis"
"53","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","192","Avoid excessively long variable names like parsedParentNodeId","Naming Rules","LongVariable"
"54","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","215","Found 'DD'-anomaly for variable 'educatorContents' (lines '215'-'227').","Controversial Rules","DataflowAnomalyAnalysis"
"55","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","244","Found 'DD'-anomaly for variable 'contentReferences' (lines '244'-'256').","Controversial Rules","DataflowAnomalyAnalysis"
"56","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","273","Found 'DD'-anomaly for variable 'hotspots' (lines '273'-'287').","Controversial Rules","DataflowAnomalyAnalysis"
"57","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","303","Found 'DD'-anomaly for variable 'parsedContentId' (lines '303'-'313').","Controversial Rules","DataflowAnomalyAnalysis"
"58","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","304","Found 'DD'-anomaly for variable 'parsedComponentId' (lines '304'-'314').","Controversial Rules","DataflowAnomalyAnalysis"
"59","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","304","Found 'DD'-anomaly for variable 'parsedComponentId' (lines '304'-'317').","Controversial Rules","DataflowAnomalyAnalysis"
"60","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","305","Avoid unused local variables such as 'parsedCourseId'.","Unused Code Rules","UnusedLocalVariable"
"61","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","305","Found 'DU'-anomaly for variable 'parsedCourseId' (lines '305'-'333').","Controversial Rules","DataflowAnomalyAnalysis"
"62","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","307","Found 'DD'-anomaly for variable 'key' (lines '307'-'323').","Controversial Rules","DataflowAnomalyAnalysis"
"63","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","309","Found 'DU'-anomaly for variable 'node' (lines '309'-'333').","Controversial Rules","DataflowAnomalyAnalysis"
"64","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","319","Avoid empty if statements","Basic Rules","EmptyIfStmt"
"65","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","344","Found 'DD'-anomaly for variable 'parsedContentId' (lines '344'-'354').","Controversial Rules","DataflowAnomalyAnalysis"
"66","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","345","Found 'DD'-anomaly for variable 'parsedComponentId' (lines '345'-'355').","Controversial Rules","DataflowAnomalyAnalysis"
"67","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","345","Found 'DD'-anomaly for variable 'parsedComponentId' (lines '345'-'358').","Controversial Rules","DataflowAnomalyAnalysis"
"68","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","346","Found 'DU'-anomaly for variable 'parsedCourseId' (lines '346'-'374').","Controversial Rules","DataflowAnomalyAnalysis"
"69","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","348","Found 'DD'-anomaly for variable 'key' (lines '348'-'364').","Controversial Rules","DataflowAnomalyAnalysis"
"70","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","350","Found 'DU'-anomaly for variable 'node' (lines '350'-'374').","Controversial Rules","DataflowAnomalyAnalysis"
"71","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","360","Avoid empty if statements","Basic Rules","EmptyIfStmt"
"72","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","381","Found 'DD'-anomaly for variable 'returnVal' (lines '381'-'383').","Controversial Rules","DataflowAnomalyAnalysis"
"73","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","400","Found 'DD'-anomaly for variable 'returnVal' (lines '400'-'402').","Controversial Rules","DataflowAnomalyAnalysis"
"74","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","429","Found 'DD'-anomaly for variable 'parsedContentId' (lines '429'-'439').","Controversial Rules","DataflowAnomalyAnalysis"
"75","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","430","Found 'DD'-anomaly for variable 'parsedComponentId' (lines '430'-'440').","Controversial Rules","DataflowAnomalyAnalysis"
"76","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","430","Found 'DD'-anomaly for variable 'parsedComponentId' (lines '430'-'443').","Controversial Rules","DataflowAnomalyAnalysis"
"77","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","431","Found 'DU'-anomaly for variable 'parsedCourseId' (lines '431'-'466').","Controversial Rules","DataflowAnomalyAnalysis"
"78","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","432","Found 'DD'-anomaly for variable 'key' (lines '432'-'449').","Controversial Rules","DataflowAnomalyAnalysis"
"79","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","435","Found 'DU'-anomaly for variable 'node' (lines '435'-'466').","Controversial Rules","DataflowAnomalyAnalysis"
"80","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","445","Avoid empty if statements","Basic Rules","EmptyIfStmt"
"81","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","470","Avoid really long methods.","Code Size Rules","ExcessiveMethodLength"
"82","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","470","The method 'deleteEducatoContent' has a Cyclomatic Complexity of 17.","Code Size Rules","CyclomaticComplexity"
"83","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","473","Found 'DD'-anomaly for variable 'enrichId' (lines '473'-'481').","Controversial Rules","DataflowAnomalyAnalysis"
"84","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","473","Found 'DD'-anomaly for variable 'linkType' (lines '473'-'486').","Controversial Rules","DataflowAnomalyAnalysis"
"85","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","473","Found 'DD'-anomaly for variable 'resp' (lines '473'-'545').","Controversial Rules","DataflowAnomalyAnalysis"
"86","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","491","Found 'DU'-anomaly for variable 'educatorContent' (lines '491'-'655').","Controversial Rules","DataflowAnomalyAnalysis"
"87","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","5","668","Found 'DD'-anomaly for variable 'returnVal' (lines '668'-'670').","Controversial Rules","DataflowAnomalyAnalysis"
"88","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","686","Avoid variables with short names like mv","Naming Rules","ShortVariable"
"89","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","1","705","Method names should not contain underscores","Naming Rules","MethodNamingConventions"
"90","com.ziksana.controller.subscription","src/main/java/com/ziksana/controller/subscription/SubscriptionController.java","3","708","Avoid variables with short names like mv","Naming Rules","ShortVariable"
"91","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionContentMapper.java","3","14","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"92","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","26","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"93","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","27","The String literal 'memberRoleId' appears 10 times in this file; the first occurrence is on line 27","String and StringBuffer Rules","AvoidDuplicateLiterals"
"94","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","28","The String literal 'subscrCourseId' appears 7 times in this file; the first occurrence is on line 28","String and StringBuffer Rules","AvoidDuplicateLiterals"
"95","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","29","The String literal 'learnCompId' appears 7 times in this file; the first occurrence is on line 29","String and StringBuffer Rules","AvoidDuplicateLiterals"
"96","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","30","The String literal 'learnCmpContId' appears 7 times in this file; the first occurrence is on line 30","String and StringBuffer Rules","AvoidDuplicateLiterals"
"97","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","33","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"98","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","34","The String literal 'contentType' appears 4 times in this file; the first occurrence is on line 34","String and StringBuffer Rules","AvoidDuplicateLiterals"
"99","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","42","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"100","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","48","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"101","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","55","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"102","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","96","Avoid really long parameter lists.","Code Size Rules","ExcessiveParameterList"
"103","com.ziksana.persistence.subscription","src/main/java/com/ziksana/persistence/subscription/SubscriptionMapper.java","3","116","Avoid excessively long variable names like eduContentEnrichId","Naming Rules","LongVariable"
"104","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionContentService.java","3","14","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"105","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionService.java","3","36","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"106","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionService.java","3","39","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"107","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionService.java","3","41","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"108","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionService.java","3","44","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"109","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionService.java","3","47","Avoid modifiers which are implied by the context","Controversial Rules","UnusedModifier"
"110","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionService.java","3","51","Avoid really long parameter lists.","Code Size Rules","ExcessiveParameterList"
"111","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionService.java","3","122","Avoid excessively long variable names like eduContentEnrichId","Naming Rules","LongVariable"
"112","com.ziksana.service.subscription","src/main/java/com/ziksana/service/subscription/SubscriptionService.java","3","125","Avoid excessively long variable names like eduContentEnrichId","Naming Rules","LongVariable"
"113","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionContentServiceImpl.java","3","14","Use explicit scoping instead of the default package private level","Controversial Rules","DefaultPackage"
"114","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionContentServiceImpl.java","3","15","Avoid excessively long variable names like subscriptionContentMapper","Naming Rules","LongVariable"
"115","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionContentServiceImpl.java","3","15","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"116","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionContentServiceImpl.java","3","18","Parameter 'contentId' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"117","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","33","Use explicit scoping instead of the default package private level","Controversial Rules","DefaultPackage"
"118","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","34","Avoid excessively long variable names like subscriptionMapper","Naming Rules","LongVariable"
"119","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","34","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"120","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","37","Parameter 'componentId' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"121","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","37","Parameter 'courseId' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"122","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","38","Parameter 'contentId' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"123","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","38","Parameter 'type' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"124","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","40","Local variable 'memberRoleId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"125","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","43","Avoid unused local variables such as 'learnCmpId'.","Unused Code Rules","UnusedLocalVariable"
"126","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","43","Found 'DU'-anomaly for variable 'learnCmpId' (lines '43'-'49').","Controversial Rules","DataflowAnomalyAnalysis"
"127","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","43","Local variable 'learnCmpId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"128","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","44","Avoid unused local variables such as 'learnCmpCntId'.","Unused Code Rules","UnusedLocalVariable"
"129","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","44","Found 'DU'-anomaly for variable 'learnCmpCntId' (lines '44'-'49').","Controversial Rules","DataflowAnomalyAnalysis"
"130","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","44","Local variable 'learnCmpCntId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"131","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","52","Parameter 'course' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"132","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","56","Local variable 'memberRoleId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"133","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","59","Found 'DD'-anomaly for variable 'learnCompId' (lines '59'-'63').","Controversial Rules","DataflowAnomalyAnalysis"
"134","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","60","Found 'DD'-anomaly for variable 'learnCompCntId' (lines '60'-'65').","Controversial Rules","DataflowAnomalyAnalysis"
"135","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","68","Found 'DD'-anomaly for variable 'courseId' (lines '68'-'71').","Controversial Rules","DataflowAnomalyAnalysis"
"136","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","100","Local variable 'memberRoleId' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"137","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","3","126","Avoid unused local variables such as 'learnCompId'.","Unused Code Rules","UnusedLocalVariable"
"138","com.ziksana.service.subscription.impl","src/main/java/com/ziksana/service/subscription/impl/SubscriptionServiceImpl.java","5","126","Found 'DD'-anomaly for variable 'learnCompId' (lines '126'-'131').","Controversial Rules","DataflowAnomalyAnalysis"
